,recid,eqid,magnitude,region,station_longitude,station_latitude,epi_dist,epi_azimuth,vs30,scaled_deltaWT001,scaled_deltaWT003,scaled_deltaWT006,scaled_deltaWT010,scaled_deltaWT030,scaled_deltaWT060,scaled_deltaWT100,scaled_deltaWT300,scaled_deltaWT600,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca1_normalized,pca2_normalized,pca3_normalized,pca4_normalized,pca5_normalized,pca6_normalized,pca7_normalized,pca8_normalized,pca9_normalized
1289,2965,174,6.2,TAIWAN,120.45,23.1213,99.8025395375861,-2.438469089120556,602.63,0.6447519181338871,0.5411758627721991,0.3394951581855766,0.3956536331334764,1.2114872488213562,1.1231354997992664,0.4589299224368283,0.8122365052440308,0.7393474275293581,1.9982711949516856,0.5861636197096921,-0.20957695263494427,0.6533157978976746,0.356820824058563,0.2051159146458361,0.09430610075024669,0.008404237317486867,-0.025326578797207507,0.8285707026471796,0.4505795637479873,-0.23968342911646354,1.1974609614204015,0.8011269352028783,0.5933123499499402,0.3330838156876902,0.048696797135110055,-0.4746270692351979
1290,2966,174,6.2,TAIWAN,120.3402,23.027,115.05060029395432,-2.4219337734971016,246.88,0.2644966106764375,0.2869146474555676,0.1225267042737175,-0.1295281229050685,-0.018198522201034,0.7289420161211847,0.2257127359058705,0.7824888541316202,0.1680612246083894,0.7525000476099962,0.5663842320950782,-0.1755385675837982,-0.19408824814584785,0.21624617451433276,0.5285788709565333,-0.20371569553842486,-0.04926799156572029,0.023887102930257934,0.3120194570013434,0.43537529732318087,-0.20075530869066371,-0.3557438852282737,0.48551156030507103,1.528951922636557,-0.7195123183505477,-0.2854742554137713,0.44765089462292046
1291,2967,174,6.2,TAIWAN,120.345,22.906,125.18527860211488,-2.495115027288388,250.0,1.2776535346444349,1.2716146363365388,1.162378912760094,0.5669704061044685,0.6324391346606243,1.5705471356206455,1.4112589261539012,1.5229671200669468,1.7327236857402013,3.4285343844821443,1.4951712761744698,0.2237380698521076,-0.05478411096099652,-0.40345847390507844,0.33888926646582807,-0.36170215048555043,0.03481951093087104,-0.005113517249911497,1.4216204242833368,1.149326909235467,0.25587884131258476,-0.10041366578463133,-0.9058368483229481,0.9802612703496221,-1.2775115445100738,0.2017552094365907,-0.09582872306767005
1292,2968,174,6.2,TAIWAN,120.2078,22.9205,132.87923214615364,-2.402849410242668,211.97,-0.0678897682439201,-0.0546228545416089,-0.1265012509002297,-0.6067995152504856,-0.9595202376580884,-0.3489852034155234,0.6233847439530669,1.9604020150142951,2.434713675553222,0.32117778822129195,2.8319040358193703,1.5282496959420124,-0.3739583843778227,-0.2972923865617206,-0.06401244128475231,-0.442879620006571,-0.09226985877422253,-0.017105733411545043,0.13317436909138708,2.1768633230216796,1.7477882136573213,-0.6854274271788301,-0.6674748850034918,-0.18516053242512237,-1.5642257770022063,-0.5346406133801552,-0.3205661602085555
1293,2969,174,6.2,TAIWAN,120.1837,22.999,128.29775136083222,-2.343169786329115,227.97,0.2945624913973549,0.3269575568192965,0.2774660542466874,0.6158248634257845,-0.4243739399947662,-0.2428054162572697,0.1885863173214752,0.9211423838328172,1.9336852921733287,0.9410160512748148,1.2170073924458138,1.584538437138408,-0.031247431131822427,-0.535350848664068,-0.05535645109014087,0.16251261284942461,-0.18325236901608932,0.011797864492512394,0.39018644355022053,0.9355044249213124,1.8121630332211005,-0.05727334169085926,-1.2019589545539369,-0.16012246605969122,0.5739853599569072,-1.0618219240354971,0.22109523327851013
1294,2970,174,6.2,TAIWAN,120.1815,22.9737,130.43892057856823,-2.357248340918153,224.42,-0.284473558509676,-0.2208886291212267,-0.1819171992710026,0.0526008941697052,-0.5550042073066426,-0.484242911675977,-0.2703722254852458,1.1529067217325757,1.668337242269552,-0.10150058191283419,1.4860945464886188,1.5205900722087202,0.05150989151375476,-0.023421028819196915,0.0848381347667418,0.15782719920763677,-0.04612363699401692,0.02875920784752569,-0.042086583986738604,1.1423496954258916,1.7390282576647595,0.09441235680081035,-0.05258442269093019,0.24540032981222956,0.5574367438921319,-0.2672548750090206,0.5389554840191069
1295,2971,174,6.2,TAIWAN,120.2286,22.971,127.31337764008993,-2.385918316158292,265.45,-0.1892075531803053,-0.1550186216191962,-0.2590302160571132,-0.5346052358746429,0.2900795063761984,0.0106722793467029,0.6295985290464545,0.7327993208434146,1.7334067951213723,0.38455985495981315,1.7431566448831093,0.44369924858530246,0.625909694214094,-0.2500852734632775,-0.4491757111172657,-0.1545687163074198,0.09622578449411437,0.034543099241787736,0.1594553482224688,1.3399513961389058,0.50743822763072,1.1472283796102987,-0.5614864244473772,-1.299272643780839,-0.5459279665264797,0.5575624925448839,0.6473472033750571
1296,2972,174,6.2,TAIWAN,120.1645,23.0648,124.75393433787144,-2.290482702172426,202.95,0.0855113286840897,0.1161621970005666,0.1577034410519001,0.1031583638087012,0.0703153405669768,0.0054468982525885,-0.3987902899994575,1.309611423652024,1.816472942984393,0.7192080677204971,1.3939917509247104,1.4566678729028109,0.4819782435699923,0.20886506781988454,0.30982115738432253,-0.024783885639719394,0.04577752633364467,0.010814628676844634,0.29821514493436946,1.071550969524565,1.665923406517345,0.8834167684085842,0.4689396480571517,0.896179700484466,-0.08753528277356429,0.2652494008680921,0.2026691230133162
1297,2973,174,6.2,TAIWAN,119.5552,23.5672,157.82895485038156,-1.7366549373094893,465.86,2.5330699316578245,2.668968278210351,3.5488474700323747,3.146083690361849,0.1678188249016928,-0.1431717802940251,0.4570191680806625,1.1479292286275211,-0.2317897092719676,4.713015655604548,-2.1051422907747153,2.032490886367799,-2.1042539946747802,0.01906057484627781,0.036088417147177185,-0.18225678965454178,0.18837556527927196,-0.04613076745606431,1.9542225816080159,-1.618207038291609,2.3244654489329934,-3.856882107618404,0.04279441916006965,0.10438830951043455,-0.6437206760768839,1.091507336249221,-0.8645033004480007
1298,2976,174,6.2,TAIWAN,120.528,23.1848,89.29376093850377,-2.4562696960011805,573.04,0.657680336291521,0.5428587407394789,0.2511569387422671,0.5616339308552702,0.621020736892323,0.722972783214897,0.219805856386433,0.5600962084362531,-0.0330790853944406,1.4203880080671594,-0.07884462364272056,-0.18502191913653626,0.029840165955075187,0.3826343116255081,0.2767694994038185,0.12464404880278035,-0.21715225689719142,-0.03525748949819768,0.5889550391603823,-0.060607268909670726,-0.21160097750633958,0.054693968718486814,0.8590828581397364,0.8005754325269352,0.4402357328710163,-1.2582485479736525,-0.6607350737386382
1299,2977,174,6.2,TAIWAN,120.488,23.267,85.26862092350262,-2.351539391238454,573.04,-0.2969005584916522,-0.4219340701600549,-0.8018555409525585,-0.8449241474895625,0.2229750998020255,0.7883281889766873,0.6011724244325445,1.4252142581394731,0.6037857239540474,0.13365555724488434,1.9229358846496805,-0.5905219762906335,0.16875791351851288,0.6270382285451156,0.28039931620446956,-0.03439053659804862,-0.08510820079705375,-0.02758726026341958,0.055419444196998346,1.4781463449572674,-0.6753525636595706,0.30931597555035745,1.4078136151799945,0.8110749354036407,-0.12146543078863566,-0.4931437121753809,-0.5169928631852624
1300,2978,174,6.2,TAIWAN,120.2975,23.7237,80.33407907216548,-1.687304705745003,193.69,0.8288699192231791,1.5097441582745874,2.233309352736424,1.922725136426424,-0.5448043434420157,-1.2138599838961577,-2.109210923839779,-0.8462633802817253,0.828856685226124,1.095808448234188,-2.4548160210196963,3.222636581495081,-0.015482312150037965,-0.7497215472204936,0.48030165094483135,-0.2052201445473745,0.2911216868934845,0.3101417134086008,0.4543701466617344,-1.8869986035305901,3.6855798165666656,-0.028377492863105327,-1.683259733971516,1.3893066352211436,-0.7248259471870915,1.686850715029823,5.812141215809899
1301,2979,174,6.2,TAIWAN,120.5932,23.351,71.08794482178409,-2.3658628643106683,665.2,0.6875610264198255,0.4896337993403609,0.1285004857192359,0.0666369655619939,0.651522573977648,2.5717938977985444,1.4640827006995465,1.655753716057769,1.1452316680643104,2.6554625823722624,2.061552567797678,-1.0667101384727191,0.177500136166461,-0.04067151673752741,0.9913605078307525,0.10864937724743942,-0.06376831712548048,-0.07053579216417075,1.1010710174314837,1.5846999462400477,-1.21994685316275,0.3253395745060998,-0.09131487109799462,2.8675806729293702,0.38374345729243575,-0.36949370720952873,-1.3218601919796085
1302,2980,174,6.2,TAIWAN,120.519,23.3845,74.1575681673856,-2.257450942457868,505.2,1.1617809635273968,1.0114668693407192,0.8323605962645357,1.5625981536963134,1.6261707605734528,0.6965715416747358,0.241615881279328,0.6949314355364412,0.5897518199534012,2.834308311407894,-0.3715803857292279,0.43070293829501166,0.5507632901141976,0.513975481603645,-0.10651292720759062,0.5023369914272136,-0.14939742447301319,-0.05000094258807934,1.1752282848468725,-0.28563104646805837,0.4925749510295739,1.0094927154945474,1.153967410486591,-0.30809620623879463,1.7742258510800866,-0.8656557159485065,-0.9370314494350157
1303,2981,174,6.2,TAIWAN,120.4293,23.3462,83.96813902713433,-2.2267770409715526,318.52,1.2672052158267906,1.232439335038555,1.3568456044191373,1.4486356838519936,1.132352173861468,0.7798188503225995,0.9330284377024765,1.2963856687178903,1.447583764940202,3.44756557918437,0.5801459201331871,0.8361564356497425,0.062284406556981475,0.007541807718701825,-0.16171141857184007,0.19644124327471535,0.08758899362763739,-0.02636702548727488,1.4295115906107478,0.4459538033650912,0.956273288902253,0.11416093962096989,0.016932714954386665,-0.4677617625734267,0.6938193642600036,0.5075182069262374,-0.49412532705976386
